filename,L2_Windowed_VUS-PR,L2_Raw_VUS-PR,L2_Windowed_VUS-ROC,L2_Windowed_AUC-PR,L2_Windowed_AUC-ROC,L2_Windowed_Affiliation-F,L2_Windowed_R-based-F1,L2_Windowed_Event-based-F1,L2_Windowed_PA-F1,L2_Windowed_Standard-F1,L2_Windowed_runtime,L2_Windowed_FP_count_ext,L2_Windowed_FN_count_ext,L2_Raw_VUS-ROC,L2_Raw_AUC-PR,L2_Raw_AUC-ROC,L2_Raw_Affiliation-F,L2_Raw_R-based-F1,L2_Raw_Event-based-F1,L2_Raw_PA-F1,L2_Raw_Standard-F1,L2_Raw_runtime,L2_Raw_FP_count_ext,L2_Raw_FN_count_ext
065_SMD_id_9_Facility_tr_737_1st_837.csv,0.5099697981384089,0.5014493016619357,0.8818588562275914,0.3120798948403795,0.8710408077908641,0.8109697861171827,0.4529623616791332,0.5156535564107512,0.7869237217099748,0.5490879629882359,3.637385845184326,8340,181,0.8701073001641009,0.4298052993804117,0.7982071640447513,0.9421823162270802,0.4925222530307003,0.8386433710174712,0.9937655860349127,0.5113352572697066,0.014000177383422852,9288,1129
066_SMD_id_10_Facility_tr_2634_1st_2734.csv,0.5002736381586084,0.30607787605403225,0.9215451168352735,0.4484547389297562,0.8698160735219156,0.8138773655785345,0.4288289146875352,0.48855667719811924,0.8916619398752127,0.49609512704329917,3.603205442428589,10066,0,0.8839738021719474,0.2548852431410332,0.8130547957491706,0.9637555264879694,0.4681279005391972,0.9543147208121822,0.9954151808456444,0.31167356630506593,0.014626026153564453,10483,417
067_SMD_id_11_Facility_tr_1980_1st_2080.csv,0.39383494100077004,0.10365824343887493,0.8980663900952637,0.2064065133101213,0.8957652237121847,0.8214226554020637,0.5138732184782498,0.4195657860319117,0.6590373611578593,0.35894747797468246,3.462961196899414,9593,142,0.7238349802100603,0.08249222784850699,0.6416710656577176,0.8725338172211645,0.40294744800998084,0.7549019607843132,0.9930907415937356,0.1332611582030195,0.014124631881713867,10179,728
068_SMD_id_12_Facility_tr_1099_1st_1199.csv,0.4498930265085089,0.46495731293496584,0.8302338941809589,0.4936326037297452,0.8895853154481235,0.7165703290130983,0.5546136986244532,0.5657142857142852,0.7138364779874213,0.662202358792115,4.428919076919556,13786,133,0.9330659441672604,0.48269919011864487,0.8363661286931228,0.8999362416949107,0.27722833726206175,0.7715269804822038,0.8760611205432938,0.58157820095588,0.016673564910888672,13908,255
069_SMD_id_13_Facility_tr_5925_1st_12760.csv,0.4091488436300927,0.23203538195715098,0.8571260964835073,0.2211071331790186,0.7500621952919142,0.8388763707697848,0.5094561536608433,0.43458282950423177,0.6952494376075162,0.3872040495306788,3.62256121635437,8349,432,0.6406434603304099,0.1651941572201543,0.5227750049812901,0.9228318514077726,0.4961780392454215,0.8205128205128199,0.9926419060967063,0.25292830673737493,0.014365673065185547,9696,1779
070_SMD_id_14_Facility_tr_1070_1st_1170.csv,0.5664034946804194,0.328758992753768,0.9747874825735904,0.4211882820670676,0.9656281168653355,0.8219997182247174,0.45271696488796354,0.4396843291995486,0.49957374254049447,0.443872940026612,4.3957507610321045,13243,0,0.9250924949311425,0.3039946855296166,0.8499854587925835,0.8457329741949273,0.3417548687978986,0.8372093023255809,0.9599056603773585,0.41440978785747573,0.016391754150390625,13485,242
071_SMD_id_15_Facility_tr_1109_1st_1209.csv,0.48061116056386194,0.4488305262681089,0.8673459927310716,0.7092074980280453,0.9434874877869384,0.7333863111837644,0.6131290542136041,0.5994832041343664,0.8,0.7864773493535728,4.38149356842041,13649,7,0.9367255737060527,0.4487235086898161,0.8413339179135881,0.9112111069122606,0.22818341708144657,0.7292817679558005,0.9029982363315696,0.5114588821871981,0.01634073257446289,13903,261
073_SMD_id_17_Facility_tr_5926_1st_10620.csv,0.38970571528033643,0.5457789525002555,0.9351890743058953,0.0705239859657339,0.9492972125730746,0.8516441885231812,0.16374353033474845,0.1474201474201472,0.15170670037926676,0.1509411969783669,3.6164064407348633,11053,0,0.991569147098333,0.4343485226076924,0.8353384732695076,0.953496590333086,0.4408844721501454,0.7894736842105258,0.8928571428571429,0.591831736818549,0.013625621795654297,11354,301
074_SMD_id_18_Facility_tr_7174_1st_21230.csv,0.9021878340182075,0.18819268231757078,0.9994116310217422,0.531249756511293,0.9964296626167636,0.9927533041533126,0.5387964676210357,0.7023809523809518,0.7888446215139442,0.6768013890941371,4.423238277435303,13916,10,0.7813959686339759,0.23385079720944738,0.7092734134807263,0.982271151570724,0.3909760330190892,0.9411764705882347,0.9974811083123426,0.3890529581802673,0.016448497772216797,14160,254
075_SMD_id_19_Facility_tr_564_1st_664.csv,0.36329852657421785,0.8110348192854615,0.8308715116215496,0.6698934482628736,0.950990296726921,0.7728687118081188,0.19985447687346475,0.26671850699844424,0.8448753462603878,0.7644060377773095,3.6092870235443115,9615,184,0.9871244427352927,0.7601779523121804,0.9338855647729766,0.9649845910319581,0.539688292842136,0.9415929203539817,0.9892215568862276,0.7967429724278888,0.013896703720092773,10568,1137
076_SMD_id_20_Facility_tr_5925_1st_17580.csv,0.946352661517348,0.844885933147581,0.9996942708806981,0.9267214860814821,0.9993649515521618,0.9997099664973947,0.8676819896604724,0.9999999999999996,1.0,0.8315363374343905,3.657902479171753,11590,0,0.9971461347453083,0.9159248469711184,0.9946407398749743,0.999979887876549,0.4975737215378873,0.9999999999999996,1.0,0.9126163681005257,0.014305830001831055,11606,16
077_SMD_id_21_Facility_tr_3026_1st_3126.csv,0.27344497857577266,0.4105371751605599,0.8382716690498431,0.13499744585447573,0.8452016820485153,0.7955152387601332,0.3572324446947551,0.2687799977676075,0.32979749276759884,0.2946929528846459,3.2828691005706787,9013,198,0.9040691871809532,0.25318923157301415,0.7017348569165051,0.896230800006319,0.4466278678239797,0.8235849056603769,0.9542097488921714,0.28340685089501944,0.013366460800170898,9438,623
078_SMD_id_22_Facility_tr_500_1st_326.csv,0.49621837502333294,0.7302456473381724,0.7731192198335614,0.8017510666860838,0.92663030619271,0.7608419913643262,0.37439845716936276,0.4538481883099704,0.873538788522848,0.8086148327334572,3.704646587371826,10153,654,0.9444323614463862,0.6433829954795754,0.8808144304165411,0.8986421588050217,0.4684484443316302,0.9040835707502369,0.9505628976994616,0.7705577708554925,0.014475107192993164,10670,1171
